latitude,era5_elevation_m,era5_land_elevation_m,era5_pressure_hpa,era5_land_pressure_hpa,era5_altitude_m,era5_land_altitude_m,elevation_difference_m,pressure_difference_hpa,altitude_difference_m,expected_pressure_difference_hpa,era5_land_available
35.56543624161074,242.09365644777304,256.33483863066715,985.131321308725,986.5125125838932,561.6242072959254,588.5132745111994,14.241182182894107,1.3811912751682485,26.88906721527394,-1.599228930572388,True
35.57046979865772,239.13084404376795,249.59091452650304,985.4860864093961,986.8371770134235,561.8101247696604,584.6477328056012,10.460070482735091,1.3510906040273767,22.837608035940775,-1.1751567760308754,True
35.5755033557047,236.1680316397629,242.8469904223389,985.840851510067,987.1618414429536,561.9945131575678,580.780889996457,6.678958782576018,1.3209899328866186,18.78637683888917,-0.7507001655941105,True
35.580536912751676,233.2052192357578,236.10306631817483,986.195616610738,987.4865058724837,562.1773733263152,576.9127467550801,2.89784708241703,1.2908892617456331,14.735373428764888,-0.3258589923897097,True
35.58557046979866,230.24240683174855,229.35914221400117,986.5503817114096,987.8111703020144,562.3587061417338,573.0433037521871,-0.8832646177473862,1.2607885906047613,10.684597610453238,0.09936685049496198,True
35.59060402684564,227.27959442774343,222.61521810983703,986.9051468120806,988.1358347315445,562.5385124688353,569.172561657886,-4.664376317906402,1.2306879194638896,6.6340491890507565,0.5249774700103351,True
35.59563758389262,224.31678202373837,215.8712940056729,987.2599119127517,988.4604991610747,562.7167931717668,565.300521141731,-8.445488018065475,1.2005872483230178,2.5837279699642295,0.9509729731483241,True
35.600671140939596,221.3539696197333,210.14136460628123,987.6146770134228,988.7071770134222,562.893549113858,561.7430832927639,-11.212605013452077,1.0924999999994043,-1.1504658210940306,1.2631265754524859,True
35.605704697986575,218.39115721572819,211.00240078777605,987.9694421140938,988.4469421140934,563.0687811575975,560.2384517340038,-7.388756427952131,0.47749999999962256,-2.830329423593753,0.8327462985366794,True
35.61073825503356,215.42834481171894,211.8634369692721,988.3242072147654,988.1867072147643,563.2424901646493,558.7338479008405,-3.564907842446843,-0.13750000000106866,-4.508642263808838,0.4019672109598948,True
35.61577181208054,212.46553240771382,212.72447315076693,988.6789723154365,987.9264723154355,563.414676995828,557.2292717244026,0.25894074305310255,-0.7525000000009641,-6.185405271425452,-0.029210811375435103,True
35.62080536912752,209.50272000370876,213.58550933226178,989.0337374161073,987.6662374161067,563.5853425111368,555.724723135744,4.0827893285530195,-1.367500000000632,-7.860619375392844,-0.46078789262017356,True
35.625838926174495,206.5399075997037,214.4465455137566,989.3885025167784,987.4060025167779,563.7544875697524,554.2202020658398,7.906637914052908,-1.9825000000005275,-9.534285503912656,-0.8927641569761058,True
35.630872483221474,203.5770951956986,215.30758169525143,989.7432676174494,987.1457676174491,563.9221130299917,552.7157084456292,11.730486499552825,-2.5975000000003092,-11.20640458436253,-1.3251397286965703,True
35.63590604026846,200.61428279168936,216.16861787674748,990.098032718121,986.8855327181201,564.0882197493886,551.2112422059433,15.554335085058113,-3.2125000000008868,-12.876977543445264,-1.757914732087077,True
35.64093959731544,197.65147038768427,217.02965405824233,990.4527978187921,986.6252978187913,564.2528085846199,549.7068032775846,19.37818367055806,-3.827500000000782,-14.546005307035216,-2.19108929150292,True
35.645973154362416,194.68865798367918,217.89069023973715,990.8075629194631,986.3650629194625,564.4158803915512,548.2023915912506,23.202032256057976,-4.442500000000564,-16.213488800300638,-2.6246635313528324,True
35.651006711409394,191.72584557967411,218.75172642123204,991.1623280201342,986.1048280201337,564.5774360252038,546.6980070776015,27.02588084155792,-5.057500000000459,-17.879428947602378,-3.0586375760966087,True
35.65604026845637,188.76303317566902,219.61276260272686,991.517093120805,985.8445931208049,564.7374763398111,545.1936496671894,30.849729427057838,-5.672500000000127,-19.543826672621663,-3.49301155024571,True
35.66107382550336,185.80022077165975,220.4737987842229,991.8718582214767,985.5843582214757,564.8960021887542,543.6893192905426,34.673578012563155,-6.287500000001046,-21.206682898211625,-3.927785578363929,True
